date,time,latitude,longitude,year,month,day,wday,hour,coords_lat,coords_long
2013-08-15,21:43:58,41.944798333333296,-87.8020016666667,2013,8,15,3,21,5152714.085379382,-9774074.116163494
2013-08-15,21:44:38,41.944478333333294,-87.8015666666667,2013,8,15,3,21,5152666.192576128,-9774025.692185
2013-08-15,21:44:48,41.944175,-87.8015416666667,2013,8,15,3,21,5152620.794411636,-9774022.90919773
2013-08-15,21:44:58,41.94379666666671,-87.8014866666667,2013,8,15,3,21,5152564.171728941,-9774016.786625737
2013-08-15,21:45:08,41.94344,-87.8015083333333,2013,8,15,3,21,5152510.792062608,-9774019.19854803
2013-08-15,21:45:18,41.9430383333333,-87.8015033333333,2013,8,15,3,21,5152450.677936052,-9774018.641950576
2013-08-15,21:45:28,41.942671666666705,-87.8014716666667,2013,8,15,3,21,5152395.802300549,-9774015.116833374
2013-08-15,21:45:38,41.942246666666705,-87.8014416666667,2013,8,15,3,21,5152332.1968451645,-9774011.77724865
2013-08-15,21:45:58,41.941393333333295,-87.8013683333333,2013,8,15,3,21,5152204.48834823,-9774003.613819318
2013-08-15,21:46:08,41.940965000000006,-87.8013666666667,2013,8,15,3,21,5152140.385313361,-9774003.42828684
2013-08-15,21:46:18,41.940428333333294,-87.8013433333333,2013,8,15,3,21,5152060.070056376,-9774000.830832047
2013-08-15,21:46:28,41.9399966666667,-87.80131166666669,2013,8,15,3,21,5151995.469144538,-9773997.305714846
2013-08-15,21:46:38,41.939455,-87.8012766666667,2013,8,15,3,21,5151914.40684292,-9773993.409532668
2013-08-15,21:46:48,41.9389516666667,-87.80126,2013,8,15,3,21,5151839.08187523,-9773991.554207819
2013-08-15,21:46:58,41.9384683333333,-87.8012433333333,2013,8,15,3,21,5151766.7505121725,-9773989.69888297
2013-08-15,21:48:08,41.938334999999995,-87.7994583333333,2013,8,15,3,21,5151746.797129188,-9773790.993591903
2013-08-15,21:48:18,41.938845,-87.7995016666667,2013,8,15,3,21,5151823.119044514,-9773795.81743651
2013-08-15,21:48:28,41.9393483333333,-87.79952,2013,8,15,3,21,5151898.443886207,-9773797.858293839
2013-08-15,21:48:38,41.939766666666706,-87.79948,2013,8,15,3,21,5151961.048760048,-9773793.405514207
2013-08-15,21:48:48,41.940228333333295,-87.79947666666669,2013,8,15,3,21,5152030.139077599,-9773793.03444924
2013-08-15,21:48:58,41.940631666666704,-87.7994883333333,2013,8,15,3,21,5152090.49998105,-9773794.333176628
2013-08-15,21:49:08,41.941055,-87.79952,2013,8,15,3,21,5152153.854397797,-9773797.858293839
2013-08-15,21:49:18,41.9414983333333,-87.7995083333333,2013,8,15,3,21,5152220.202387479,-9773796.559566444
2013-08-15,21:49:28,41.941645,-87.7991383333333,2013,8,15,3,21,5152242.152199905,-9773755.37135485
2013-08-15,21:49:38,41.9418533333333,-87.7989666666667,2013,8,15,3,21,5152273.330997519,-9773736.261508938
2013-08-15,21:49:48,41.94218,-87.7989716666667,2013,8,15,3,21,5152322.21955729,-9773736.81810639
2013-08-15,21:49:58,41.9424866666667,-87.7989716666667,2013,8,15,3,21,5152368.115167862,-9773736.81810639
2013-08-15,21:50:08,41.94287,-87.79899,2013,8,15,3,21,5152425.48499148,-9773738.858963719
2013-08-15,21:50:18,41.943195,-87.7989983333333,2013,8,15,3,21,5152474.124894728,-9773739.786626138
2013-08-15,21:50:28,41.9435133333333,-87.79902,2013,8,15,3,21,5152521.767296712,-9773742.198548442
2013-08-15,21:50:38,41.9439366666667,-87.7990433333333,2013,8,15,3,21,5152585.124576769,-9773744.796003224
2013-08-15,21:50:48,41.9443183333333,-87.7990733333333,2013,8,15,3,21,5152642.246264638,-9773748.135587947
2013-08-15,21:50:58,41.9446483333333,-87.7990783333333,2013,8,15,3,21,5152691.635597926,-9773748.692185402
2013-08-15,21:51:18,41.9448283333333,-87.79865,2013,8,15,3,21,5152718.57534201,-9773701.010336848
2013-08-15,21:51:38,41.9444283333333,-87.79841,2013,8,15,3,21,5152658.709347334,-9773674.29365906
2013-08-15,21:51:48,41.9440483333333,-87.7983883333333,2013,8,15,3,21,5152601.83700027,-9773671.881736755
2013-08-15,21:51:58,41.943718333333294,-87.7983733333333,2013,8,15,3,21,5152552.448131764,-9773670.211944392
2013-08-15,21:52:08,41.943315000000005,-87.7983433333333,2013,8,15,3,21,5152492.084306291,-9773666.872359669
2013-08-15,21:52:18,41.9429533333333,-87.7983233333333,2013,8,15,3,21,5152437.956737907,-9773664.645969853
2013-08-15,21:52:28,41.942541666666706,-87.798315,2013,8,15,3,21,5152376.346469191,-9773663.718307434
2013-08-15,21:52:38,41.942125,-87.7982833333333,2013,8,15,3,21,5152313.98830265,-9773660.19319022
2013-08-15,21:52:48,41.9416766666667,-87.7982633333333,2013,8,15,3,21,5152246.891370583,-9773657.966800405
2013-08-15,21:52:58,41.941195,-87.798245,2013,8,15,3,21,5152174.806344704,-9773655.925943077
2013-08-15,21:53:08,41.940698333333295,-87.79820500000001,2013,8,15,3,21,5152100.477026639,-9773651.473163446
2013-08-15,21:53:18,41.9402183333333,-87.79819,2013,8,15,3,21,5152028.642531124,-9773649.803371083
2013-08-15,21:53:28,41.939815,-87.79818,2013,8,15,3,21,5151968.282018943,-9773648.690176176
2013-08-15,21:53:38,41.93928,-87.7981516666667,2013,8,15,3,21,5151888.217631101,-9773645.53612394
2013-08-15,21:53:48,41.93873,-87.7981316666667,2013,8,15,3,21,5151805.909147562,-9773643.309734125
2013-08-15,21:54:28,41.9383,-87.7975766666667,2013,8,15,3,21,5151741.559373069,-9773581.527416734
2013-08-15,21:55:28,41.938925,-87.79571999999999,2013,8,15,3,21,5151835.091165043,-9773374.844228823
2013-08-15,21:55:38,41.9395466666667,-87.79576166666669,2013,8,15,3,21,5151928.125030179,-9773379.482540943
2013-08-15,21:55:48,41.940185,-87.7957866666667,2013,8,15,3,21,5152023.654044577,-9773382.265528215
2013-08-15,21:55:58,41.940788333333295,-87.7958216666667,2013,8,15,3,21,5152113.946054748,-9773386.161710393
2013-08-15,21:56:08,41.941385,-87.79583000000001,2013,8,15,3,21,5152203.2412033705,-9773387.089372812
2013-08-15,21:56:18,41.941911666666705,-87.7958416666667,2013,8,15,3,21,5152282.06107912,-9773388.388100209
2013-08-15,21:56:28,41.942555,-87.79587,2013,8,15,3,21,5152378.34193724,-9773391.542152442
2013-08-15,21:56:38,41.943183333333295,-87.7959016666667,2013,8,15,3,21,5152472.378842623,-9773395.067269655
2013-08-15,21:56:48,41.9437566666667,-87.79592,2013,8,15,3,21,5152558.185209439,-9773397.108126983
2013-08-15,21:56:58,41.9443666666667,-87.79594499999999,2013,8,15,3,21,5152649.4800399095,-9773399.891114252
2013-08-15,21:57:08,41.9449383333333,-87.7959716666667,2013,8,15,3,21,5152735.038556391,-9773402.85963401
2013-08-15,21:57:38,41.9452766666667,-87.7947833333333,2013,8,15,3,21,5152785.675590795,-9773270.574972445
2013-08-15,21:57:48,41.944815000000006,-87.7947433333333,2013,8,15,3,21,5152716.57980281,-9773266.122192813
2013-08-15,21:57:58,41.94434333333329,-87.794735,2013,8,15,3,21,5152645.987871845,-9773265.194530394
2013-08-15,21:58:08,41.943898333333294,-87.794715,2013,8,15,3,21,5152579.387482897,-9773262.968140578
2013-08-15,21:58:18,41.9433933333333,-87.7947016666667,2013,8,15,3,21,5152503.807829289,-9773261.483880704
2013-08-15,21:58:28,41.9429433333333,-87.79466,2013,8,15,3,21,5152436.460127475,-9773256.845568584
2013-08-15,21:58:38,41.9425433333333,-87.7946466666667,2013,8,15,3,21,5152376.595902664,-9773255.361308709
2013-08-15,21:58:48,41.94208,-87.7946266666667,2013,8,15,3,21,5152307.253645044,-9773253.134918893
2013-08-15,21:58:58,41.9416,-87.79459666666669,2013,8,15,3,21,5152235.417592999,-9773249.79533417
2013-08-15,21:59:08,41.941159999999996,-87.7946033333333,2013,8,15,3,21,5152169.568353663,-9773250.537464103
2013-08-15,21:59:18,41.940748333333296,-87.7945566666667,2013,8,15,3,21,5152107.959817684,-9773245.342554538
2013-08-15,21:59:28,41.94032,-87.7945216666667,2013,8,15,3,21,5152043.857431224,-9773241.44637236
2013-08-15,21:59:38,41.939786666666706,-87.7945033333333,2013,8,15,3,21,5151964.041832032,-9773239.40551502
2013-08-15,21:59:48,41.939285,-87.7944766666667,2013,8,15,3,21,5151888.965893298,-9773236.436995275
2013-08-15,21:59:58,41.938891666666706,-87.7944266666667,2013,8,15,3,21,5151830.1027796725,-9773230.871020734
2013-08-15,22:00:08,41.93890333333329,-87.7940183333333,2013,8,15,3,22,5151831.848714247,-9773185.415561987
2013-08-15,22:00:18,41.9388966666667,-87.79374666666669,2013,8,15,3,22,5151830.851037312,-9773155.173766995
2013-08-15,22:00:28,41.9389066666667,-87.7934166666667,2013,8,15,3,22,5151832.347552768,-9773118.438335035
2013-08-15,22:00:38,41.93925,-87.7933883333333,2013,8,15,3,22,5151883.728059149,-9773115.284282787
2013-08-15,22:00:48,41.939648333333295,-87.79339499999999,2013,8,15,3,22,5151943.339770006,-9773116.02641273
2013-08-15,22:00:58,41.9400333333333,-87.7933816666667,2013,8,15,3,22,5152000.956463674,-9773114.542152857
2013-08-15,22:01:08,41.940540000000006,-87.7933883333333,2013,8,15,3,22,5152076.781560374,-9773115.284282787
2013-08-15,22:01:18,41.941058333333295,-87.7934216666667,2013,8,15,3,22,5152154.353253134,-9773118.994932488
2013-08-15,22:01:28,41.9415016666667,-87.7934266666667,2013,8,15,3,22,5152220.701246298,-9773119.551529944
2013-08-15,22:01:38,41.9418533333333,-87.7934783333333,2013,8,15,3,22,5152273.330997518,-9773125.303036958
2013-08-15,22:01:48,41.9423666666667,-87.79347666666669,2013,8,15,3,22,5152350.155989615,-9773125.117504481
2013-08-15,22:01:58,41.94288,-87.7934866666667,2013,8,15,3,22,5152426.981600192,-9773126.230699388
2013-08-15,22:02:08,41.943341666666704,-87.7934783333333,2013,8,15,3,22,5152496.07529123,-9773125.303036958
2013-08-15,22:02:18,41.943771666666706,-87.7935016666667,2013,8,15,3,22,5152560.430153813,-9773127.900491752
2013-08-15,22:02:28,41.9440966666667,-87.7935283333333,2013,8,15,3,22,5152609.070744909,-9773130.869011499
2013-08-15,22:02:38,41.9444966666667,-87.7935283333333,2013,8,15,3,22,5152668.936428165,-9773130.869011499
2013-08-15,22:02:48,41.9449133333333,-87.793555,2013,8,15,3,22,5152731.2969142655,-9773133.837531256
2013-08-15,22:03:08,41.9453016666667,-87.792785,2013,8,15,3,22,5152789.41725425,-9773048.121523345
2013-08-15,22:03:18,41.945155,-87.7923266666667,2013,8,15,3,22,5152767.466182951,-9772997.10009007
2013-08-15,22:03:28,41.94486,-87.79235,2013,8,15,3,22,5152723.314749302,-9772999.69754485
2013-08-15,22:03:38,41.9445366666667,-87.7923383333333,2013,8,15,3,22,5152674.92301715,-9772998.398817455
2013-08-15,22:03:48,41.9441116666667,-87.7923016666667,2013,8,15,3,22,5152611.315701251,-9772994.3171028
2013-08-15,22:04:08,41.943231666666705,-87.7922533333333,2013,8,15,3,22,5152479.612489127,-9772988.936660739
2013-08-15,22:04:18,41.942876666666706,-87.7922516666667,2013,8,15,3,22,5152426.482730603,-9772988.75112826
2013-08-15,22:04:28,41.942581666666705,-87.7922466666667,2013,8,15,3,22,5152382.332874612,-9772988.194530806
2013-08-15,22:04:38,41.942245,-87.79224,2013,8,15,3,22,5152331.947412835,-9772987.452400865
2013-08-15,22:04:48,41.9418,-87.79220500000001,2013,8,15,3,22,5152265.349215633,-9772983.556218687
2013-08-15,22:04:58,41.9414516666667,-87.7921916666667,2013,8,15,3,22,5152213.21836685,-9772982.071958812
2013-08-15,22:05:08,41.941025,-87.7921616666667,2013,8,15,3,22,5152149.364700871,-9772978.732374089
2013-08-15,22:05:18,41.94062,-87.79213666666669,2013,8,15,3,22,5152088.7539991345,-9772975.949386818
2013-08-15,22:05:28,41.9401366666667,-87.7921133333333,2013,8,15,3,22,5152016.42074371,-9772973.351932026
2013-08-15,22:05:38,41.9396983333333,-87.7921,2013,8,15,3,22,5151950.82243784,-9772971.867672153
2013-08-15,22:05:48,41.9392533333333,-87.7921016666667,2013,8,15,3,22,5151884.226900367,-9772972.05320464
2013-08-15,22:05:58,41.938895,-87.7920883333333,2013,8,15,3,22,5151830.601618085,-9772970.568944756
2013-08-15,22:06:38,41.938505,-87.789955,2013,8,15,3,22,5151772.237699812,-9772733.087364402
2013-08-15,22:06:58,41.9392083333333,-87.7898033333333,2013,8,15,3,22,5151877.492546048,-9772716.203908293
2013-08-15,22:07:08,41.939578333333294,-87.7898266666667,2013,8,15,3,22,5151932.864044894,-9772718.801363086
2013-08-15,22:07:18,41.9399766666667,-87.7898283333333,2013,8,15,3,22,5151992.476062696,-9772718.986895563
2013-08-15,22:07:28,41.94043,-87.7898333333333,2013,8,15,3,22,5152060.3194816,-9772719.54349302
2013-08-15,22:07:38,41.9408933333333,-87.7898433333333,2013,8,15,3,22,5152129.6599449,-9772720.656687925
2013-08-15,22:07:48,41.9413366666667,-87.7898433333333,2013,8,15,3,22,5152196.007766383,-9772720.656687925
2013-08-15,22:07:58,41.94178166666671,-87.7898533333333,2013,8,15,3,22,5152262.605479657,-9772721.769882834
2013-08-15,22:08:18,41.942628333333296,-87.7898883333333,2013,8,15,3,22,5152389.317019012,-9772725.666065011
2013-08-15,22:08:28,41.9431566666667,-87.7899116666667,2013,8,15,3,22,5152468.387867608,-9772728.263519805
2013-08-15,22:08:38,41.943635,-87.7899316666667,2013,8,15,3,22,5152539.976235704,-9772730.489909621
2013-08-15,22:08:48,41.944105,-87.78995,2013,8,15,3,22,5152610.317942808,-9772732.530766947
2013-08-15,22:08:58,41.944590000000005,-87.789975,2013,8,15,3,22,5152682.905141633,-9772735.313754218
2013-08-15,22:09:08,41.945085,-87.79,2013,8,15,3,22,5152756.98955309,-9772738.096741488
2013-08-15,22:10:08,41.945245,-87.78641999999999,2013,8,15,3,22,5152780.936152527,-9772339.572964445
2013-08-15,22:10:18,41.944625,-87.7863883333333,2013,8,15,3,22,5152688.143414451,-9772336.047847236
2013-08-15,22:10:28,41.944015,-87.786365,2013,8,15,3,22,5152596.848214076,-9772333.450392453
2013-08-15,22:10:38,41.943395,-87.7863333333333,2013,8,15,3,22,5152504.05726611,-9772329.925275242
2013-08-15,22:10:48,41.942783333333296,-87.7863133333333,2013,8,15,3,22,5152412.514392481,-9772327.698885424
2013-08-15,22:10:58,41.9421,-87.7862783333333,2013,8,15,3,22,5152310.246825616,-9772323.802703246
2013-08-15,22:11:08,41.941445,-87.7862533333333,2013,8,15,3,22,5152212.220650028,-9772321.019715978
2013-08-15,22:11:18,41.9408066666667,-87.7862283333333,2013,8,15,3,22,5152116.6897479985,-9772318.236728707
2013-08-15,22:11:28,41.940104999999996,-87.78620500000001,2013,8,15,3,22,5152011.681687485,-9772315.639273928
2013-08-15,22:11:38,41.939405,-87.78618166666669,2013,8,15,3,22,5151906.924203639,-9772313.041819144
2013-08-15,22:12:08,41.938371666666704,-87.787245,2013,8,15,3,22,5151752.284305359,-9772431.41154435
2013-08-15,22:12:18,41.93881,-87.787345,2013,8,15,3,22,5151817.881246502,-9772442.543493431
2013-08-15,22:12:28,41.939158333333296,-87.78734666666669,2013,8,15,3,22,5151870.009935708,-9772442.729025917
2013-08-15,22:12:38,41.9395483333333,-87.7873683333333,2013,8,15,3,22,5151928.374451939,-9772445.140948214
2013-08-15,22:12:48,41.9399433333333,-87.7873866666667,2013,8,15,3,22,5151987.4875950385,-9772447.181805551
2013-08-15,22:12:58,41.94043,-87.7874166666667,2013,8,15,3,22,5152060.319481599,-9772450.521390274
2013-08-15,22:13:08,41.940903333333296,-87.7874283333333,2013,8,15,3,22,5152131.156507215,-9772451.820117658
2013-08-15,22:13:18,41.941395,-87.7874333333333,2013,8,15,3,22,5152204.737777229,-9772452.376715114
2013-08-15,22:13:28,41.9418516666667,-87.7874483333333,2013,8,15,3,22,5152273.081566745,-9772454.046507476
2013-08-15,22:13:38,41.9423766666667,-87.7874816666667,2013,8,15,3,22,5152351.652586509,-9772457.757157175
2013-08-15,22:13:48,41.942895,-87.787515,2013,8,15,3,22,5152429.2265137,-9772461.467806866
2013-08-15,22:13:58,41.943411666666705,-87.78753499999999,2013,8,15,3,22,5152506.551634636,-9772463.69419668
2013-08-15,22:14:18,41.943673333333294,-87.7883483333333,2013,8,15,3,22,5152545.7133058645,-9772554.23404919
2013-08-15,22:14:28,41.9435033333333,-87.78870500000001,2013,8,15,3,22,5152520.270673137,-9772593.93800091
2013-08-15,22:14:38,41.9429966666667,-87.78869,2013,8,15,3,22,5152444.442052499,-9772592.268208548
2013-08-15,22:14:48,41.942446666666704,-87.788675,2013,8,15,3,22,5152362.128771356,-9772590.598416185
2013-08-15,22:14:58,41.941990000000004,-87.7886616666667,2013,8,15,3,22,5152293.784344097,-9772589.114156311
2013-08-15,22:15:08,41.941525,-87.78866500000001,2013,8,15,3,22,5152224.193258711,-9772589.485221278
2013-08-15,22:15:18,41.941218333333296,-87.788675,2013,8,15,3,22,5152178.2983403215,-9772590.598416185
2013-08-15,22:15:28,41.940813333333296,-87.7886433333333,2013,8,15,3,22,5152117.687454818,-9772587.073298974
2013-08-15,22:15:38,41.9403583333333,-87.7886266666667,2013,8,15,3,22,5152049.594203126,-9772585.217974134
2013-08-15,22:15:48,41.939925,-87.7885916666667,2013,8,15,3,22,5151984.743938949,-9772581.321791956
2013-08-15,22:15:58,41.9395483333333,-87.7885833333333,2013,8,15,3,22,5151928.374451938,-9772580.394129526
2013-08-15,22:16:08,41.939111666666705,-87.7885533333333,2013,8,15,3,22,5151863.026171368,-9772577.054544803
2013-08-15,22:16:18,41.938683333333294,-87.7885416666667,2013,8,15,3,22,5151798.925430112,-9772575.755817417
2013-08-15,22:20:08,41.9522783333333,-87.7868216666667,2013,8,15,3,22,5153833.648143302,-9772384.286293253
2013-08-15,22:20:18,41.95224,-87.7871966666667,2013,8,15,3,22,5153827.91029869,-9772426.031102302
2013-08-15,22:20:28,41.95222333333329,-87.78763000000001,2013,8,15,3,22,5153825.415584712,-9772474.269548306
2013-08-15,22:20:38,41.952271666666704,-87.7881083333333,2013,8,15,3,22,5153832.6502570445,-9772527.5173714
2013-08-15,22:20:48,41.952301666666706,-87.78856,2013,8,15,3,22,5153837.140746068,-9772577.796674745
2013-08-15,22:20:58,41.9522666666667,-87.7888616666667,2013,8,15,3,22,5153831.901842407,-9772611.37805447
2013-08-15,22:21:08,41.9518983333333,-87.78891999999999,2013,8,15,3,22,5153776.768792624,-9772617.871691428
2013-08-15,22:21:18,41.9515733333333,-87.78903000000001,2013,8,15,3,22,5153728.122248577,-9772630.11683542
2013-08-15,22:21:28,41.9511683333333,-87.789115,2013,8,15,3,22,5153667.5015177345,-9772639.578992134
2013-08-15,22:22:08,41.9511633333333,-87.7891916666667,2013,8,15,3,22,5153666.75311606,-9772648.113486432
2013-08-15,22:22:18,41.951705,-87.7888483333333,2013,8,15,3,22,5153747.830305768,-9772609.893794587
2013-08-15,22:22:28,41.951695,-87.78808000000001,2013,8,15,3,22,5153746.333489871,-9772524.363319164
2013-08-15,22:22:38,41.951696666666706,-87.78741,2013,8,15,3,22,5153746.582959177,-9772449.779260332
2013-08-15,22:22:48,41.951711666666704,-87.7868333333333,2013,8,15,3,22,5153748.828183172,-9772385.585020639
2013-08-15,22:25:28,41.952825,-87.793755,2013,8,15,3,22,5153915.475172413,-9773156.101429416
2013-08-15,22:25:38,41.952431666666705,-87.79389,2013,8,15,3,22,5153856.599556272,-9773171.129560674
2013-08-15,22:25:48,41.951896666666705,-87.7938716666667,2013,8,15,3,22,5153776.519322547,-9773169.088703346
2013-08-15,22:25:58,41.951558333333296,-87.7939033333333,2013,8,15,3,22,5153725.877029454,-9773172.613820547
2013-08-15,22:26:08,41.95105,-87.7938333333333,2013,8,15,3,22,5153649.789360455,-9773164.82145619
2013-08-15,22:26:18,41.950593333333295,-87.7938016666667,2013,8,15,3,22,5153581.435709626,-9773161.296338988
2013-08-15,22:26:28,41.95045,-87.7943733333333,2013,8,15,3,22,5153559.981745016,-9773224.93398122
2013-08-15,22:26:38,41.950445,-87.7951,2013,8,15,3,22,5153559.233351772,-9773305.826144533
2013-08-15,22:26:48,41.950441666666705,-87.7958433333333,2013,8,15,3,22,5153558.734422983,-9773388.573632685
2013-08-15,22:27:08,41.95003,-87.7961866666667,2013,8,15,3,22,5153497.116917182,-9773426.79332453
2013-08-15,22:27:18,41.949588333333296,-87.79606333333331,2013,8,15,3,22,5153431.009509309,-9773413.063920662
2013-08-15,22:27:28,41.9495816666667,-87.7953966666667,2013,8,15,3,22,5153430.011665162,-9773338.850926805
2013-08-15,22:27:38,41.949406666666704,-87.7950516666667,2013,8,15,3,22,5153403.818293366,-9773300.44570248
2013-08-15,22:27:48,41.9489033333333,-87.7950416666667,2013,8,15,3,22,5153328.481567688,-9773299.332507575
2013-08-15,22:28:08,41.94867,-87.7949983333333,2013,8,15,3,22,5153293.557459571,-9773294.508662965
2013-08-15,22:28:18,41.949259999999995,-87.79463,2013,8,15,3,22,5153381.865808576,-9773253.50598386
2013-08-15,22:28:28,41.949611666666705,-87.79476,2013,8,15,3,22,5153434.501964689,-9773267.977517663
2013-08-15,22:29:08,41.95092,-87.7962016666667,2013,8,15,3,22,5153630.330972039,-9773428.463116894
2013-08-15,22:29:18,41.951651666666706,-87.79623000000001,2013,8,15,3,22,5153739.847290363,-9773431.61716913
2013-08-15,22:31:18,41.9522616666667,-87.7909333333333,2013,8,15,3,22,5153831.153427836,-9772841.99493289
2013-08-15,22:31:28,41.9518133333333,-87.79090500000001,2013,8,15,3,22,5153764.045826384,-9772838.840880657
2013-08-15,22:32:18,41.9517316666667,-87.7894416666667,2013,8,15,3,22,5153751.821815983,-9772675.943359131
2013-08-15,22:32:28,41.9517066666667,-87.7901733333333,2013,8,15,3,22,5153748.079775116,-9772757.392119888
2013-08-15,22:32:38,41.951711666666704,-87.79106,2013,8,15,3,22,5153748.828183172,-9772856.095401729
2013-08-15,22:32:48,41.951711666666704,-87.791925,2013,8,15,3,22,5153748.828183172,-9772952.386761265
2013-08-15,22:32:58,41.9516583333333,-87.79268499999999,2013,8,15,3,22,5153740.845166914,-9773036.989574265
2013-08-15,22:33:08,41.9516566666667,-87.7935716666667,2013,8,15,3,22,5153740.5956977755,-9773135.692856107
2013-08-15,22:33:18,41.951581666666705,-87.7941166666667,2013,8,15,3,22,5153729.369592774,-9773196.36197859
2013-08-15,22:33:28,41.951556666666704,-87.7948716666667,2013,8,15,3,22,5153725.627560707,-9773280.408194138
2013-08-15,22:33:38,41.95153,-87.7956816666667,2013,8,15,3,22,5153721.63606145,-9773370.57698168
2013-08-15,22:33:48,41.9515933333333,-87.79619833333331,2013,8,15,3,22,5153731.115874894,-9773428.092051918
2013-08-15,22:40:18,41.94495,-87.8106533333333,2013,8,15,3,22,5152736.784656557,-9775037.215291334
2013-08-15,22:40:28,41.9445783333333,-87.8106833333333,2013,8,15,3,22,5152681.1590513205,-9775040.554876057
2013-08-15,22:40:38,41.9441583333333,-87.8106283333333,2013,8,15,3,22,5152618.300013245,-9775034.432304064
2013-08-15,22:40:48,41.943473333333294,-87.8106016666667,2013,8,15,3,22,5152515.780803814,-9775031.463784317
2013-08-15,22:40:58,41.9427266666667,-87.8105666666667,2013,8,15,3,22,5152404.03362576,-9775027.567602139
2013-08-15,22:41:08,41.942046666666705,-87.8105316666667,2013,8,15,3,22,5152302.265012855,-9775023.671419961
2013-08-15,22:41:18,41.941438333333295,-87.81052,2013,8,15,3,22,5152211.22293331,-9775022.372692565
2013-08-15,22:41:28,41.9407333333333,-87.81049166666669,2013,8,15,3,22,5152105.714979754,-9775019.21864033
2013-08-15,22:41:38,41.9401316666667,-87.8104883333333,2013,8,15,3,22,5152015.672471517,-9775018.847575352
2013-08-15,22:41:48,41.9394583333333,-87.8104616666667,2013,8,15,3,22,5151914.905685744,-9775015.879055606
2013-08-15,22:41:58,41.938841666666704,-87.8104283333333,2013,8,15,3,22,5151822.620206492,-9775012.168405905
2013-08-15,22:42:08,41.938348333333295,-87.8104216666667,2013,8,15,3,22,5151748.792465606,-9775011.426275974
2013-08-15,22:42:28,41.938483333333295,-87.809235,2013,8,15,3,22,5151768.995270366,-9774879.327146895
2013-08-15,22:42:38,41.939045,-87.8092433333333,2013,8,15,3,22,5151853.049374004,-9774880.254809316
2013-08-15,22:42:48,41.9395883333333,-87.8092483333333,2013,8,15,3,22,5151934.360576351,-9774880.811406769
2013-08-15,22:42:58,41.94012,-87.80925500000001,2013,8,15,3,22,5152013.926503296,-9774881.553536713
2013-08-15,22:43:08,41.940740000000005,-87.8092716666667,2013,8,15,3,22,5152106.712685444,-9774883.408861563
2013-08-15,22:43:18,41.9413833333333,-87.8093033333333,2013,8,15,3,22,5152202.991774415,-9774886.933978762
2013-08-15,22:43:28,41.941911666666705,-87.8093333333333,2013,8,15,3,22,5152282.06107912,-9774890.273563487
2013-08-15,22:43:38,41.942451666666706,-87.8093466666667,2013,8,15,3,22,5152362.8770707175,-9774891.75782337
2013-08-15,22:43:48,41.942975,-87.80937166666669,2013,8,15,3,22,5152441.19939465,-9774894.540810639
2013-08-15,22:43:58,41.943541666666704,-87.8093983333333,2013,8,15,3,22,5152526.0077314675,-9774897.509330388
2013-08-15,22:44:08,41.9442566666667,-87.80944000000001,2013,8,15,3,22,5152633.016973141,-9774902.147642508
2013-08-15,22:44:18,41.9448816666667,-87.80946,2013,8,15,3,22,5152726.557503021,-9774904.374032324
2013-08-15,22:44:28,41.945488333333294,-87.809465,2013,8,15,3,22,5152817.355054367,-9774904.930629779
2013-08-15,22:44:38,41.94592,-87.8094533333333,2013,8,15,3,22,5152881.961530476,-9774903.631902382
2013-08-15,22:44:48,41.9465033333333,-87.8094833333333,2013,8,15,3,22,5152969.268274235,-9774906.971487105
2013-08-15,22:44:58,41.946926666666705,-87.809505,2013,8,15,3,22,5153032.628525661,-9774909.383409409
2013-08-15,22:45:08,41.94745,-87.8095166666667,2013,8,15,3,22,5153110.956347152,-9774910.682136806
2013-08-15,22:45:18,41.947959999999995,-87.8095433333333,2013,8,15,3,22,5153187.289173991,-9774913.650656553
2013-08-15,22:45:38,41.948685,-87.8096,2013,8,15,3,22,5153295.802576966,-9774919.958761035
2013-08-15,22:45:48,41.9491766666667,-87.8096166666667,2013,8,15,3,22,5153369.392828361,-9774921.814085884
2013-08-15,22:45:58,41.949816666666706,-87.8096466666667,2013,8,15,3,22,5153465.185734688,-9774925.153670609
2013-08-15,22:46:08,41.950465,-87.8097083333333,2013,8,15,3,22,5153562.2269251,-9774932.018372536
2013-08-15,22:46:18,41.9511016666667,-87.8096933333333,2013,8,15,3,22,5153657.522833537,-9774930.348580172
2013-08-15,22:46:28,41.9517716666667,-87.8097116666667,2013,8,15,3,22,5153757.809084431,-9774932.38943751
2013-08-15,22:51:38,41.945065,-87.80583666666669,2013,8,15,3,22,5152753.996232386,-9774501.026410686
2013-08-15,22:51:48,41.94444,-87.8058166666667,2013,8,15,3,22,5152660.455433527,-9774498.800020872
2013-08-15,22:51:58,41.943793333333296,-87.8057716666667,2013,8,15,3,22,5152563.672852159,-9774493.790643785
2013-08-15,22:52:08,41.9430783333333,-87.8057566666667,2013,8,15,3,22,5152456.664388109,-9774492.120851424
2013-08-15,22:52:18,41.942496666666706,-87.80574,2013,8,15,3,22,5152369.611767578,-9774490.265526572
2013-08-15,22:52:28,41.941891666666706,-87.8057166666667,2013,8,15,3,22,5152279.067907388,-9774487.66807179
2013-08-15,22:52:38,41.941205,-87.80568000000001,2013,8,15,3,22,5152176.302914098,-9774483.586357126
