date,species,trap,latitude,longitude,nummosquitos,wnvpresent,year,month,day,day_of_week
2009-10-01,CULEX PIPIENS,T046,41.891118,-87.65449100000001,2,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,11,0,2009,Oct,01,Thu
2009-10-01,CULEX RESTUANS,T048,41.867108,-87.654224,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,2,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,1,0,2009,Oct,01,Thu
2009-10-01,CULEX RESTUANS,T031,41.801497999999995,-87.763416,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,3,0,2009,Oct,01,Thu
2009-10-01,CULEX RESTUANS,T090,41.868077,-87.666901,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS,T090,41.868077,-87.666901,4,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,2,0,2009,Oct,01,Thu
2009-10-01,CULEX RESTUANS,T152,41.846075,-87.716277,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,6,0,2009,Oct,01,Thu
2009-10-01,CULEX RESTUANS,T158,41.682587,-87.707973,2,0,2009,Oct,01,Thu
2009-10-01,CULEX RESTUANS,T003,41.964242,-87.757639,5,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS,T043,41.857402,-87.694991,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,2,0,2009,Oct,01,Thu
2009-10-01,CULEX RESTUANS,T013,41.923738,-87.785288,15,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS,T013,41.923738,-87.785288,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214000000001,1,0,2009,Oct,01,Thu
2009-10-01,CULEX RESTUANS,T018,42.010412,-87.66214000000001,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,6,0,2009,Oct,01,Thu
2009-10-01,CULEX RESTUANS,T144,41.94016,-87.794896,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000001,2,0,2009,Oct,01,Thu
2009-10-01,CULEX RESTUANS,T160,41.903002,-87.68826700000001,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.70373599999999,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS,T095,41.704336,-87.70373599999999,1,0,2009,Oct,01,Thu
2009-10-01,CULEX RESTUANS,T039,41.911823999999996,-87.726737,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS,T066,41.77166,-87.703047,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS,T069,41.768388,-87.678649,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.66634300000001,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,1,0,2009,Oct,01,Thu
2009-10-01,CULEX RESTUANS,T082,41.803422999999995,-87.642984,3,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,9,0,2009,Oct,01,Thu
2009-10-01,CULEX RESTUANS,T063,41.82561,-87.726549,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS,T063,41.82561,-87.726549,5,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,0,2009,Oct,01,Thu
2009-10-01,CULEX RESTUANS,T138,41.726465000000005,-87.585413,3,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,6,0,2009,Oct,01,Thu
2009-10-01,CULEX RESTUANS,T200,41.678618,-87.559308,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS,T200,41.678618,-87.559308,2,0,2009,Oct,01,Thu
2009-10-01,CULEX TERRITANS,T200,41.678618,-87.559308,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,12,0,2009,Oct,01,Thu
2009-10-01,CULEX RESTUANS,T128,41.704572,-87.56566600000001,3,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS,T128,41.704572,-87.56566600000001,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,3,0,2009,Oct,01,Thu
2009-10-01,CULEX RESTUANS,T102,41.750498,-87.605294,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS,T102,41.750498,-87.605294,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T009,41.992478000000006,-87.862995,2,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,7,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,5,0,2009,Oct,01,Thu
2009-10-01,CULEX RESTUANS,T900,41.974689,-87.890615,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS,T900,41.974689,-87.890615,3,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,14,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS,T903,41.957799,-87.930995,3,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T222,41.925197999999995,-87.746381,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T223,41.973845000000004,-87.805059,6,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,18,0,2009,Oct,01,Thu
2009-10-01,CULEX RESTUANS,T225,41.743402,-87.731435,5,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS,T225,41.743402,-87.731435,4,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T229,41.753411,-87.63981700000001,1,0,2009,Oct,01,Thu
2009-10-01,CULEX TERRITANS,T230,41.904194,-87.756155,1,0,2009,Oct,01,Thu
2009-10-01,CULEX PIPIENS/RESTUANS,T228,41.951865999999995,-87.72505699999999,1,0,2009,Oct,01,Thu
2011-06-10,CULEX TERRITANS,T049,41.896282,-87.655232,1,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,1,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T148,42.01743,-87.68776899999999,2,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,1,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,4,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T031,41.801497999999995,-87.763416,11,0,2011,Jun,10,Fri
2011-06-10,CULEX TERRITANS,T031,41.801497999999995,-87.763416,1,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,3,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T090,41.868077,-87.666901,1,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T151,41.916265,-87.800515,1,0,2011,Jun,10,Fri
2011-06-10,CULEX TERRITANS,T152,41.846075,-87.716277,1,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T218,41.948167,-87.730698,1,0,2011,Jun,10,Fri
2011-06-10,CULEX TERRITANS,T220,41.963976,-87.69181,1,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,3,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,17,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T047,41.868142,-87.696269,16,0,2011,Jun,10,Fri
2011-06-10,CULEX TERRITANS,T047,41.868142,-87.696269,2,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,1,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T013,41.923738,-87.785288,1,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T018,42.010412,-87.66214000000001,5,0,2011,Jun,10,Fri
2011-06-10,CULEX SALINARIUS,T018,42.010412,-87.66214000000001,1,0,2011,Jun,10,Fri
2011-06-10,CULEX TERRITANS,T018,42.010412,-87.66214000000001,1,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,3,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000001,1,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T017,41.960615999999995,-87.777189,2,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T095,41.704336,-87.70373599999999,2,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,4,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T066,41.77166,-87.703047,4,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T073,41.773215,-87.60088,4,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T074,41.822536,-87.66634300000001,1,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,2,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T212,41.680946,-87.535198,1,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T027,41.984809000000006,-87.728492,1,0,2011,Jun,10,Fri
2011-06-10,CULEX SALINARIUS,T027,41.984809000000006,-87.728492,1,0,2011,Jun,10,Fri
2011-06-10,CULEX TERRITANS,T027,41.984809000000006,-87.728492,1,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,15,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,1,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,1,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,16,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,12,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,2,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T900,41.974689,-87.890615,1,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T900,41.974689,-87.890615,1,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T900,41.974689,-87.890615,1,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T900,41.974689,-87.890615,22,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T900,41.974689,-87.890615,8,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T900,41.974689,-87.890615,50,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T900,41.974689,-87.890615,9,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T900,41.974689,-87.890615,49,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T900,41.974689,-87.890615,36,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T900,41.974689,-87.890615,50,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T900,41.974689,-87.890615,1,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T900,41.974689,-87.890615,21,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS,T900,41.974689,-87.890615,4,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS,T900,41.974689,-87.890615,3,0,2011,Jun,10,Fri
2011-06-10,CULEX SALINARIUS,T900,41.974689,-87.890615,4,0,2011,Jun,10,Fri
2011-06-10,CULEX TERRITANS,T900,41.974689,-87.890615,1,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS,T903,41.957799,-87.930995,1,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS/RESTUANS,T223,41.973845000000004,-87.805059,2,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T230,41.904194,-87.756155,4,0,2011,Jun,10,Fri
2011-06-10,CULEX PIPIENS/RESTUANS,T232,41.912563,-87.66805500000001,6,0,2011,Jun,10,Fri
2011-06-10,CULEX RESTUANS,T232,41.912563,-87.66805500000001,5,0,2011,Jun,10,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,14,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000001,2,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,6,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T048,41.867108,-87.654224,7,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,15,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,5,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T054,41.921965,-87.632085,8,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T094,41.720848,-87.666014,2,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T148,42.01743,-87.68776899999999,2,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T159,41.732984,-87.649642,7,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T011,41.944869,-87.832763,2,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T028,41.986921,-87.689778,9,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,3,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T031,41.801497999999995,-87.763416,9,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,2,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T090,41.868077,-87.666901,8,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,33,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T135,41.662014,-87.72460799999999,34,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T145,41.878114000000004,-87.629798,2,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,2,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T147,41.932094,-87.700117,3,0,2011,Jun,17,Fri
2011-06-17,CULEX SALINARIUS,T147,41.932094,-87.700117,1,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,23,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T151,41.916265,-87.800515,4,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,1,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T152,41.846075,-87.716277,1,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,15,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T218,41.948167,-87.730698,2,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,2,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,3,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,11,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T008,42.008314,-87.77792099999999,43,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,16,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T047,41.868142,-87.696269,21,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,4,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T013,41.923738,-87.785288,1,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,1,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T144,41.94016,-87.794896,7,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T017,41.960615999999995,-87.777189,3,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T095,41.704336,-87.70373599999999,4,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T039,41.911823999999996,-87.726737,4,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T039,41.911823999999996,-87.726737,2,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,6,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T061,41.801179,-87.679447,2,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T065,41.778296999999995,-87.752411,7,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T066,41.77166,-87.703047,3,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,1,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,2,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T073,41.773215,-87.60088,2,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T074,41.822536,-87.66634300000001,3,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T079,41.766202,-87.562889,1,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,3,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T080,41.754676,-87.612922,1,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T082,41.803422999999995,-87.642984,1,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,19,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T114,41.798697,-87.736812,41,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,1,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T063,41.82561,-87.726549,15,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,7,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T115,41.673408,-87.599862,31,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS,T115,41.673408,-87.599862,1,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T138,41.726465000000005,-87.585413,3,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,2,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T200,41.678618,-87.559308,4,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,2,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T212,41.680946,-87.535198,9,0,2011,Jun,17,Fri
2011-06-17,CULEX TERRITANS,T212,41.680946,-87.535198,1,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,1,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T128,41.704572,-87.56566600000001,3,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T027,41.984809000000006,-87.728492,5,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T027,41.984809000000006,-87.728492,24,0,2011,Jun,17,Fri
2011-06-17,CULEX TERRITANS,T027,41.984809000000006,-87.728492,1,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.53869300000001,2,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T221,41.659112,-87.53869300000001,1,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T009,41.992478000000006,-87.862995,9,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T009,41.992478000000006,-87.862995,4,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,10,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,6,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T900,41.974689,-87.890615,1,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T900,41.974689,-87.890615,5,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T900,41.974689,-87.890615,27,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T900,41.974689,-87.890615,3,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T900,41.974689,-87.890615,22,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T900,41.974689,-87.890615,6,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T900,41.974689,-87.890615,2,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T900,41.974689,-87.890615,50,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS,T900,41.974689,-87.890615,4,0,2011,Jun,17,Fri
2011-06-17,CULEX SALINARIUS,T900,41.974689,-87.890615,4,0,2011,Jun,17,Fri
2011-06-17,CULEX SALINARIUS,T900,41.974689,-87.890615,21,0,2011,Jun,17,Fri
2011-06-17,CULEX SALINARIUS,T900,41.974689,-87.890615,1,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,2,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T903,41.957799,-87.930995,13,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T222,41.925197999999995,-87.746381,2,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T222,41.925197999999995,-87.746381,2,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T223,41.973845000000004,-87.805059,33,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T225,41.743402,-87.731435,1,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T224,41.947227000000005,-87.67145699999999,2,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T224,41.947227000000005,-87.67145699999999,5,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T226,41.793818,-87.654234,3,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,16,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T230,41.904194,-87.756155,10,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T035,41.763733,-87.742302,1,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T035,41.763733,-87.742302,6,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T231,41.98728,-87.666066,1,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T232,41.912563,-87.66805500000001,4,0,2011,Jun,17,Fri
2011-06-17,CULEX RESTUANS,T232,41.912563,-87.66805500000001,2,0,2011,Jun,17,Fri
2011-06-17,CULEX PIPIENS/RESTUANS,T235,41.776428,-87.627096,3,0,2011,Jun,17,Fri
2011-06-24,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,4,0,2011,Jun,24,Fri
2011-06-24,CULEX RESTUANS,T002,41.95469,-87.800991,5,0,2011,Jun,24,Fri
2011-06-24,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,13,0,2011,Jun,24,Fri
2011-06-24,CULEX RESTUANS,T054,41.921965,-87.632085,31,0,2011,Jun,24,Fri
2011-06-24,CULEX RESTUANS,T054,41.921965,-87.632085,6,0,2011,Jun,24,Fri
2011-06-24,CULEX TERRITANS,T054,41.921965,-87.632085,1,0,2011,Jun,24,Fri
2011-06-24,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,1,0,2011,Jun,24,Fri
2011-06-24,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,8,0,2011,Jun,24,Fri
2011-06-24,CULEX RESTUANS,T011,41.944869,-87.832763,9,0,2011,Jun,24,Fri
2011-06-24,CULEX SALINARIUS,T011,41.944869,-87.832763,1,0,2011,Jun,24,Fri
2011-06-24,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,15,0,2011,Jun,24,Fri
2011-06-24,CULEX RESTUANS,T028,41.986921,-87.689778,19,0,2011,Jun,24,Fri
2011-06-24,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,9,0,2011,Jun,24,Fri
2011-06-24,CULEX RESTUANS,T033,41.906638,-87.701431,9,0,2011,Jun,24,Fri
2011-06-24,CULEX PIPIENS/RESTUANS,T089,41.723195000000004,-87.64997,4,0,2011,Jun,24,Fri
2011-06-24,CULEX RESTUANS,T089,41.723195000000004,-87.64997,1,0,2011,Jun,24,Fri
2011-06-24,CULEX RESTUANS,T135,41.662014,-87.72460799999999,1,0,2011,Jun,24,Fri
2011-06-24,CULEX PIPIENS/RESTUANS,T145,41.878114000000004,-87.629798,1,0,2011,Jun,24,Fri
2011-06-24,CULEX RESTUANS,T145,41.878114000000004,-87.629798,2,0,2011,Jun,24,Fri
2011-06-24,CULEX RESTUANS,T151,41.916265,-87.800515,4,0,2011,Jun,24,Fri
2011-06-24,CULEX RESTUANS,T152,41.846075,-87.716277,7,0,2011,Jun,24,Fri
2011-06-24,CULEX RESTUANS,T158,41.682587,-87.707973,2,0,2011,Jun,24,Fri
2011-06-24,CULEX RESTUANS,T218,41.948167,-87.730698,3,0,2011,Jun,24,Fri
2011-06-24,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,1,0,2011,Jun,24,Fri
2011-06-24,CULEX RESTUANS,T220,41.963976,-87.69181,7,0,2011,Jun,24,Fri
2011-06-24,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,4,0,2011,Jun,24,Fri
2011-06-24,CULEX RESTUANS,T003,41.964242,-87.757639,7,0,2011,Jun,24,Fri
2011-06-24,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,2,0,2011,Jun,24,Fri
2011-06-24,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,50,0,2011,Jun,24,Fri
2011-06-24,CULEX RESTUANS,T008,42.008314,-87.77792099999999,50,0,2011,Jun,24,Fri
