date,species,trap,latitude,longitude,nummosquitos,wnvpresent,year,month,day,day_of_week,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,Tavg_lag_7,PrecipTotal_lag_7,Tavg_lag_10,PrecipTotal_lag_10,Tavg_lag_14,PrecipTotal_lag_14
2009-06-05,CULEX RESTUANS,T151,41.916265,-87.800515,2,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX RESTUANS,T152,41.846075,-87.716277,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,5,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX RESTUANS,T158,41.682587,-87.707973,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,2,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX RESTUANS,T218,41.948167,-87.730698,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,2,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX RESTUANS,T003,41.964242,-87.757639,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX RESTUANS,T012,41.991429,-87.747113,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,3,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX RESTUANS,T047,41.868142,-87.696269,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX RESTUANS,T018,42.010412,-87.66214000000002,2,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,3,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX RESTUANS,T030,41.89923,-87.716788,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX RESTUANS,T144,41.94016,-87.794896,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS,T095,41.704336,-87.70373599999998,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188000000002,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,15,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX RESTUANS,T066,41.77166,-87.703047,2,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX RESTUANS,T069,41.768388,-87.678649,3,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,2,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX RESTUANS,T073,41.773215,-87.60088,2,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS,T073,41.773215,-87.60088,7,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX RESTUANS,T074,41.822536,-87.66634300000003,4,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T082,41.803423,-87.642984,5,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX RESTUANS,T082,41.803423,-87.642984,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS,T114,41.798697,-87.736812,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,2,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX RESTUANS,T155,41.776156,-87.778927,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX RESTUANS,T063,41.82561,-87.726549,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS,T063,41.82561,-87.726549,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,2,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,3,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX RESTUANS,T209,41.740641,-87.546587,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX TERRITANS,T209,41.740641,-87.546587,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,3,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX RESTUANS,T102,41.750498,-87.605294,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,1,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,4,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,5,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX RESTUANS,T900,41.974689,-87.890615,2,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-05,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,2,0,2009,Jun,5,Fri,79.5,45.5,63.0,43.5,54.0,2.0,0.0,0.0,29.205,29.91,6.05,25.5,6.95,50.0,0.0,59.0,0.32,54.0,1.46
2009-06-12,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,5,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T002,41.95469,-87.800991,2,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS,T002,41.95469,-87.800991,1,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000002,8,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T046,41.891118,-87.65449100000002,2,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,34,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T048,41.867108,-87.654224,39,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS,T048,41.867108,-87.654224,20,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,5,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T049,41.896282,-87.655232,9,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS,T049,41.896282,-87.655232,3,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,32,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T054,41.921965,-87.632085,7,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,19,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T094,41.720848,-87.666014,20,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.68776899999997,7,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T148,42.01743,-87.68776899999997,3,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T153,41.907645,-87.760886,11,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,2,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T159,41.732984,-87.649642,7,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T159,41.732984,-87.649642,50,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX SALINARIUS,T159,41.732984,-87.649642,1,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,47,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T011,41.944869,-87.832763,44,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.81150600000002,5,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T016,42.011601,-87.81150600000002,50,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T016,42.011601,-87.81150600000002,13,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,28,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T028,41.986921,-87.689778,9,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS,T028,41.986921,-87.689778,3,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,50,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T031,41.801498,-87.763416,1,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T031,41.801498,-87.763416,50,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T033,41.906638,-87.701431,5,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T089,41.723195,-87.64997,19,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,26,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999998,45,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T135,41.662014,-87.72460799999998,50,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T135,41.662014,-87.72460799999998,29,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,21,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T147,41.932094,-87.700117,9,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS,T147,41.932094,-87.700117,6,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,20,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS,T151,41.916265,-87.800515,1,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,1,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T152,41.846075,-87.716277,17,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,2,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T158,41.682587,-87.707973,2,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,25,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T003,41.964242,-87.757639,16,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999998,50,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999998,3,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T008,42.008314,-87.77792099999998,50,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T008,42.008314,-87.77792099999998,8,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS,T008,42.008314,-87.77792099999998,12,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,21,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX RESTUANS,T012,41.991429,-87.747113,12,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS,T012,41.991429,-87.747113,4,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,1,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214000000002,1,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
2009-06-12,CULEX PIPIENS,T018,42.010412,-87.66214000000002,1,0,2009,Jun,12,Fri,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.005,29.27,29.95,4.7,6.5,6.25,50.0,0.0,63.0,0.12,50.0,0.0
